what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396571395589
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396571452597
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396571461149
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396571462834
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396571463618
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396571464175
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396571468908
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396571472524
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1396571473411
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396571485065
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396571560166
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396571562653
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396571564222
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396571564976
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396571567733
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396571570426
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396571571400
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396571579200
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396571580017
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396571589238
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396571590133
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396571590908
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396571618310
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1396571620614
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396571638865
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396571789683
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396571815503
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396573335457
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396573336436
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396574008722
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396574017909
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396574022092
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1396574059620
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1396574060809
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1396574098868
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1396574099764
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1396574115994
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1396574117766
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396574122816
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396574132997
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1396574141655
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1396574142841
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1396574182994
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1396574195058
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1396574196171
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1396574215922
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1396574218015
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1396574221780
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1396574222751
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1396574225007
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1396574253853
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396574255135
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396574272776
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1396574281763
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396574283522
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396574291236
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396574304881
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396574314765
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396574332008
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396574346481
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1396574361674
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1396574363817
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1396574366702
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1396574367440
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1396574369588
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396574371824
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396575894347
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396575920992
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396576161495
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396576162938
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396576171321
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396576233474
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396576238016
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1396576263086
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.RunLast",1396576263526
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396576267770
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396577472159
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396577475997
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396577965070
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396577965977
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396578054080
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396578058383
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396578130021
closed,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396578130233
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1396578130845
stopped,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1396578130846
stopped,bundle,org.eclipse.ant.launching,1.0.1.v20101020_r362,"org.eclipse.ant.launching",1396578130847
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1396578130849
stopped,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1396578130849
stopped,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1396578130851
stopped,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1396578130851
stopped,bundle,org.eclipse.jdt.apt.ui,3.3.300.v20100513-0845,"org.eclipse.jdt.apt.ui",1396578130852
stopped,bundle,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui",1396578130853
stopped,bundle,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui",1396578130872
stopped,bundle,org.eclipse.wst.dtd.ui,1.0.500.v201004290328,"org.eclipse.wst.dtd.ui",1396578130873
stopped,bundle,org.eclipse.wst.xsd.ui,1.2.304.v201101251958,"org.eclipse.wst.xsd.ui",1396578130877
stopped,bundle,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui",1396578130877
stopped,bundle,org.eclipse.wst.common.ui,1.1.500.v200911190730,"org.eclipse.wst.common.ui",1396578130879
stopped,bundle,org.eclipse.wst.sse.ui,1.2.3.v201102102045,"org.eclipse.wst.sse.ui",1396578130879
stopped,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1396578130879
stopped,bundle,org.eclipse.mylyn.team.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.team.ui",1396578130879
stopped,bundle,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.resources",1396578130881
stopped,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1396578130883
stopped,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1396578130883
stopped,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1396578130884
stopped,bundle,org.eclipse.mylyn.resources.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.resources.ui",1396578130884
stopped,bundle,org.eclipse.mylyn.wikitext.tasks.ui,1.3.1.v20100823-0100-e3x,"org.eclipse.mylyn.wikitext.tasks.ui",1396578130886
stopped,bundle,org.eclipse.mylyn.context.ui,3.4.2.v20110131-0100-e3x,"org.eclipse.mylyn.context.ui",1396578130886
stopped,bundle,org.eclipse.mylyn.help.ui,3.4.2.v20110131-0100-e3x,"org.eclipse.mylyn.help.ui",1396578130887
stopped,bundle,org.eclipse.mylyn.tasks.bugs,3.4.1.v20100823-0100-e3x,"org.eclipse.mylyn.tasks.bugs",1396578130888
stopped,bundle,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui",1396578130888
stopped,bundle,org.eclipse.team.cvs.ui,3.3.302.R36x_v20110203-1036,"org.eclipse.team.cvs.ui",1396578130889
stopped,bundle,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.ui",1396578130893
stopped,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1396578130893
stopped,bundle,org.eclipse.ui.externaltools,3.2.0.v20100427,"org.eclipse.ui.externaltools",1396578130894
stopped,bundle,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui",1396578130899
stopped,bundle,org.eclipse.mylyn.wikitext.ui,1.3.0.v20100608-0100-e3x,"org.eclipse.mylyn.wikitext.ui",1396578130901
stopped,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1396578130901
stopped,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1396578130901
stopped,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1396578130902
stopped,bundle,org.eclipse.wst.common.snippets,1.2.2.v201101130441,"org.eclipse.wst.common.snippets",1396578130902
stopped,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1396578130904
stopped,bundle,org.eclipse.compare.core,3.5.101.R36x_v20100929-0800,"org.eclipse.compare.core",1396578130904
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1396623168618
started,bundle,org.eclipse.osgi,3.6.2.R36x_v20110210,"org.eclipse.osgi",1396623168619
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1396623168620
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1396623168620
started,bundle,org.eclipse.compare.core,3.5.101.R36x_v20100929-0800,"org.eclipse.compare.core",1396623168621
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1396623168622
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1396623168623
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1396623168624
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1396623168624
started,bundle,org.eclipse.core.filesystem,1.3.1.R36x_v20100727-0745,"org.eclipse.core.filesystem",1396623168625
started,bundle,org.eclipse.core.jobs,3.5.1.R36x_v20100824,"org.eclipse.core.jobs",1396623168625
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1396623168626
started,bundle,org.eclipse.core.resources,3.6.1.R36x_v20110131-1630,"org.eclipse.core.resources",1396623168628
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1396623168628
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1396623168629
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1396623168629
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1396623168630
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1396623168631
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201102081640,"org.eclipse.epp.usagedata.gathering",1396623168632
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201102081640,"org.eclipse.epp.usagedata.recording",1396623168632
started,bundle,org.eclipse.equinox.app,1.3.1.R36x_v20100803,"org.eclipse.equinox.app",1396623168633
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1396623168633
started,bundle,org.eclipse.equinox.ds,1.2.1.R36x_v20100803,"org.eclipse.equinox.ds",1396623168634
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1396623168634
started,bundle,org.eclipse.equinox.p2.core,2.0.3.R36x_v20110111,"org.eclipse.equinox.p2.core",1396623168635
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.203.R36x_v20101220,"org.eclipse.equinox.p2.directorywatcher",1396623168635
started,bundle,org.eclipse.equinox.p2.engine,2.0.1.R36x_v20110201,"org.eclipse.equinox.p2.engine",1396623168636
started,bundle,org.eclipse.equinox.p2.metadata,2.0.1.R36x_v20101202,"org.eclipse.equinox.p2.metadata",1396623168638
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1396623168639
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1396623168639
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.2.R36x_v20110114,"org.eclipse.equinox.p2.reconciler.dropins",1396623168640
started,bundle,org.eclipse.equinox.p2.repository,2.0.2.R36x_v20110111-1500,"org.eclipse.equinox.p2.repository",1396623168641
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1396623168642
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.101.R36x_v20100823,"org.eclipse.equinox.p2.updatechecker",1396623168643
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1396623168643
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1396623168644
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1396623168645
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1396623168646
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1396623168647
started,bundle,org.eclipse.jdt.apt.core,3.3.402.R36_v20110120-1000,"org.eclipse.jdt.apt.core",1396623168648
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.301.R36_v20100727-0110,"org.eclipse.jdt.apt.pluggable.core",1396623168649
started,bundle,org.eclipse.jdt.core,3.6.2.v_A76_R36x,"org.eclipse.jdt.core",1396623168650
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1396623168650
started,bundle,org.eclipse.jdt.launching,3.5.200.v20110105_r362,"org.eclipse.jdt.launching",1396623168651
started,bundle,org.eclipse.jdt.launching.macosx,3.2.100.v20100505,"org.eclipse.jdt.launching.macosx",1396623168651
started,bundle,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui",1396623168651
started,bundle,org.eclipse.jface,3.6.2.M20110210-1200,"org.eclipse.jface",1396623168652
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1396623168653
started,bundle,org.eclipse.ltk.core.refactoring,3.5.101.r362_v20101117-0800,"org.eclipse.ltk.core.refactoring",1396623168653
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1396623168655
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1396623168655
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1396623168656
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1396623168656
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1396623168657
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1396623168657
started,bundle,org.eclipse.mylyn.context.ui,3.4.2.v20110131-0100-e3x,"org.eclipse.mylyn.context.ui",1396623168658
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.1.v20110131-0100-e3x,"org.eclipse.mylyn.monitor.ui",1396623168658
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui",1396623168660
started,bundle,org.eclipse.mylyn.team.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.team.ui",1396623168660
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1396623168662
started,bundle,org.eclipse.team.core,3.5.101.R36x_v20110203-1036,"org.eclipse.team.core",1396623168663
started,bundle,org.eclipse.team.cvs.core,3.3.301.R36x_v20110119-0815,"org.eclipse.team.cvs.core",1396623168664
started,bundle,org.eclipse.team.cvs.ui,3.3.302.R36x_v20110203-1036,"org.eclipse.team.cvs.ui",1396623168686
started,bundle,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.ui",1396623168687
started,bundle,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui",1396623168688
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1396623168689
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1396623168689
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1396623168690
started,bundle,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.ide",1396623168691
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1396623168692
started,bundle,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views",1396623168692
started,bundle,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"org.eclipse.ui.workbench",1396623168693
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1396623168694
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1396623168694
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1396623168695
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1396623168695
os,sysinfo,,,"macosx",1396623168698
arch,sysinfo,,,"x86",1396623168698
ws,sysinfo,,,"cocoa",1396623168698
locale,sysinfo,,,"fr_FR",1396623168698
processors,sysinfo,,,"4",1396623168698
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1396623168698
java.runtime.version,sysinfo,,,"1.6.0_65-b14-462-11M4609",1396623168698
java.specification.name,sysinfo,,,"Java Platform API Specification",1396623168698
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1396623168698
java.specification.version,sysinfo,,,"1.6",1396623168698
java.vendor,sysinfo,,,"Apple Inc.",1396623168698
java.version,sysinfo,,,"1.6.0_65",1396623168698
java.vm.info,sysinfo,,,"mixed mode",1396623168698
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1396623168698
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1396623168698
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1396623168698
java.vm.specification.version,sysinfo,,,"1.0",1396623168698
java.vm.vendor,sysinfo,,,"Apple Inc.",1396623168698
java.vm.version,sysinfo,,,"20.65-b04-462",1396623168698
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1396623169963
