what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1397143569950
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1397143619343
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1397143620424
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1397143754611
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1397143755316
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1397143759033
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1397143760181
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1397143982684
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1397143983336
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1397146280411
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1397146281157
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1397146284984
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1397146285888
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1397146288958
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1397146289659
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1397146309629
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1397146310817
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1397146315378
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1397146316034
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1397146326526
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1397146327292
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1397146331774
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1397146332425
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1397146739450
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1397146740161
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1397150583295
closed,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1397150583423
started,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1397150583971
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1397150584065
stopped,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1397150584068
stopped,bundle,org.eclipse.ant.launching,1.0.1.v20101020_r362,"org.eclipse.ant.launching",1397150584069
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1397150584070
stopped,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1397150584070
stopped,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1397150584071
stopped,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1397150584075
stopped,bundle,org.eclipse.jdt.apt.ui,3.3.300.v20100513-0845,"org.eclipse.jdt.apt.ui",1397150584076
stopped,bundle,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui",1397150584076
stopped,bundle,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui",1397150584087
stopped,bundle,org.eclipse.wst.dtd.ui,1.0.500.v201004290328,"org.eclipse.wst.dtd.ui",1397150584088
stopped,bundle,org.eclipse.wst.xsd.ui,1.2.304.v201101251958,"org.eclipse.wst.xsd.ui",1397150584090
stopped,bundle,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui",1397150584092
stopped,bundle,org.eclipse.wst.common.ui,1.1.500.v200911190730,"org.eclipse.wst.common.ui",1397150584095
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1397161870364
started,bundle,org.eclipse.osgi,3.6.2.R36x_v20110210,"org.eclipse.osgi",1397161870365
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1397161870366
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1397161870367
started,bundle,org.eclipse.compare.core,3.5.101.R36x_v20100929-0800,"org.eclipse.compare.core",1397161870368
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1397161870368
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1397161870370
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1397161870370
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1397161870370
started,bundle,org.eclipse.core.filesystem,1.3.1.R36x_v20100727-0745,"org.eclipse.core.filesystem",1397161870371
started,bundle,org.eclipse.core.jobs,3.5.1.R36x_v20100824,"org.eclipse.core.jobs",1397161870371
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1397161870372
started,bundle,org.eclipse.core.resources,3.6.1.R36x_v20110131-1630,"org.eclipse.core.resources",1397161870373
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1397161870374
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1397161870375
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1397161870375
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1397161870376
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1397161870378
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201102081640,"org.eclipse.epp.usagedata.gathering",1397161870379
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201102081640,"org.eclipse.epp.usagedata.recording",1397161870379
started,bundle,org.eclipse.equinox.app,1.3.1.R36x_v20100803,"org.eclipse.equinox.app",1397161870380
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1397161870380
started,bundle,org.eclipse.equinox.ds,1.2.1.R36x_v20100803,"org.eclipse.equinox.ds",1397161870381
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1397161870381
started,bundle,org.eclipse.equinox.p2.core,2.0.3.R36x_v20110111,"org.eclipse.equinox.p2.core",1397161870381
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.203.R36x_v20101220,"org.eclipse.equinox.p2.directorywatcher",1397161870382
started,bundle,org.eclipse.equinox.p2.engine,2.0.1.R36x_v20110201,"org.eclipse.equinox.p2.engine",1397161870383
started,bundle,org.eclipse.equinox.p2.metadata,2.0.1.R36x_v20101202,"org.eclipse.equinox.p2.metadata",1397161870385
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1397161870385
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1397161870386
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.2.R36x_v20110114,"org.eclipse.equinox.p2.reconciler.dropins",1397161870387
started,bundle,org.eclipse.equinox.p2.repository,2.0.2.R36x_v20110111-1500,"org.eclipse.equinox.p2.repository",1397161870388
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1397161870388
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.101.R36x_v20100823,"org.eclipse.equinox.p2.updatechecker",1397161870389
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1397161870389
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1397161870390
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1397161870391
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1397161870392
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1397161870393
started,bundle,org.eclipse.jdt.apt.core,3.3.402.R36_v20110120-1000,"org.eclipse.jdt.apt.core",1397161870394
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.301.R36_v20100727-0110,"org.eclipse.jdt.apt.pluggable.core",1397161870395
started,bundle,org.eclipse.jdt.core,3.6.2.v_A76_R36x,"org.eclipse.jdt.core",1397161870396
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1397161870396
started,bundle,org.eclipse.jdt.launching,3.5.200.v20110105_r362,"org.eclipse.jdt.launching",1397161870397
started,bundle,org.eclipse.jdt.launching.macosx,3.2.100.v20100505,"org.eclipse.jdt.launching.macosx",1397161870397
started,bundle,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui",1397161870397
started,bundle,org.eclipse.jface,3.6.2.M20110210-1200,"org.eclipse.jface",1397161870398
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1397161870398
started,bundle,org.eclipse.ltk.core.refactoring,3.5.101.r362_v20101117-0800,"org.eclipse.ltk.core.refactoring",1397161870399
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1397161870400
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1397161870401
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1397161870402
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1397161870402
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1397161870402
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1397161870403
started,bundle,org.eclipse.mylyn.context.ui,3.4.2.v20110131-0100-e3x,"org.eclipse.mylyn.context.ui",1397161870404
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.1.v20110131-0100-e3x,"org.eclipse.mylyn.monitor.ui",1397161870404
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui",1397161870405
started,bundle,org.eclipse.mylyn.team.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.team.ui",1397161870406
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1397161870407
started,bundle,org.eclipse.team.core,3.5.101.R36x_v20110203-1036,"org.eclipse.team.core",1397161870408
started,bundle,org.eclipse.team.cvs.core,3.3.301.R36x_v20110119-0815,"org.eclipse.team.cvs.core",1397161870410
started,bundle,org.eclipse.team.cvs.ui,3.3.302.R36x_v20110203-1036,"org.eclipse.team.cvs.ui",1397161870412
started,bundle,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.ui",1397161870413
started,bundle,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui",1397161870415
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1397161870415
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1397161870415
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1397161870416
started,bundle,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.ide",1397161870418
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1397161870419
started,bundle,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views",1397161870419
started,bundle,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"org.eclipse.ui.workbench",1397161870420
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1397161870421
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1397161870422
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1397161870441
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1397161870442
os,sysinfo,,,"macosx",1397161870444
arch,sysinfo,,,"x86",1397161870444
ws,sysinfo,,,"cocoa",1397161870444
locale,sysinfo,,,"fr_FR",1397161870444
processors,sysinfo,,,"4",1397161870444
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1397161870444
java.runtime.version,sysinfo,,,"1.6.0_65-b14-462-11M4609",1397161870444
java.specification.name,sysinfo,,,"Java Platform API Specification",1397161870444
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1397161870444
java.specification.version,sysinfo,,,"1.6",1397161870444
java.vendor,sysinfo,,,"Apple Inc.",1397161870444
java.version,sysinfo,,,"1.6.0_65",1397161870444
java.vm.info,sysinfo,,,"mixed mode",1397161870444
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1397161870444
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1397161870444
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1397161870444
java.vm.specification.version,sysinfo,,,"1.0",1397161870444
java.vm.vendor,sysinfo,,,"Apple Inc.",1397161870444
java.vm.version,sysinfo,,,"20.65-b04-462",1397161870444
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1397161871399
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1397161873751
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1397161878983
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1397161881768
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1397162029070
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1397162030009
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1397162488332
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1397162490396
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1397170158808
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1397170159985
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1397170169482
closed,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1397170178113
started,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1397170178769
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1397170178858
stopped,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1397170178860
stopped,bundle,org.eclipse.ant.launching,1.0.1.v20101020_r362,"org.eclipse.ant.launching",1397170178862
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1397170178863
stopped,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1397170178864
stopped,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1397170178865
stopped,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1397170178867
stopped,bundle,org.eclipse.jdt.apt.ui,3.3.300.v20100513-0845,"org.eclipse.jdt.apt.ui",1397170178868
stopped,bundle,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui",1397170178869
stopped,bundle,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui",1397170178877
stopped,bundle,org.eclipse.wst.dtd.ui,1.0.500.v201004290328,"org.eclipse.wst.dtd.ui",1397170178878
stopped,bundle,org.eclipse.wst.xsd.ui,1.2.304.v201101251958,"org.eclipse.wst.xsd.ui",1397170178881
stopped,bundle,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui",1397170178882
